IGM HI transmissions exp(-tau) (HeI and HeII not included!). Please
reference: Meiksin A., 2005, MNRAS, 365, 807 in any publications using these results.
-------------------------------------------------------------------------------------
lam (A)  z=1.5    z=2.0    z=2.5    z=3.0    z=3.5    z=4.0    z=4.5    z=5.0    z=5.5    z=6.0    z=6.5    z=7.0
5120.0 1.000000 1.000000 1.000000 1.000000 0.649672 0.485043 0.315718 0.013546 0.000406 0.000014 0.000001 0.000000
5121.0 1.000000 1.000000 1.000000 1.000000 0.649469 0.484785 0.315425 0.013627 0.000408 0.000014 0.000001 0.000000
5122.0 1.000000 1.000000 1.000000 1.000000 0.649266 0.484527 0.315133 0.013709 0.000410 0.000014 0.000001 0.000000
5123.0 1.000000 1.000000 1.000000 1.000000 0.649064 0.484269 0.314840 0.013792 0.000412 0.000014 0.000001 0.000000
5124.0 1.000000 1.000000 1.000000 1.000000 0.648861 0.484010 0.314548 0.013875 0.000414 0.000014 0.000001 0.000000
5125.0 1.000000 1.000000 1.000000 1.000000 0.648659 0.483752 0.314256 0.013958 0.000416 0.000014 0.000001 0.000000
5126.0 1.000000 1.000000 1.000000 1.000000 0.648456 0.483494 0.313964 0.014042 0.000417 0.000014 0.000001 0.000000
5127.0 1.000000 1.000000 1.000000 1.000000 0.648253 0.483236 0.313672 0.014127 0.000419 0.000014 0.000001 0.000000
5128.0 1.000000 1.000000 1.000000 1.000000 0.648050 0.482977 0.313380 0.014212 0.000421 0.000014 0.000001 0.000000
5129.0 1.000000 1.000000 1.000000 1.000000 0.647847 0.647847 0.313437 0.014314 0.000424 0.000015 0.000001 0.000000
5130.0 1.000000 1.000000 1.000000 1.000000 0.647645 0.647645 0.313131 0.014400 0.000426 0.000015 0.000001 0.000000
5131.0 1.000000 1.000000 1.000000 1.000000 0.647442 0.647442 0.312825 0.014486 0.000428 0.000015 0.000001 0.000000
5132.0 1.000000 1.000000 1.000000 1.000000 0.647239 0.647239 0.312519 0.014573 0.000430 0.000015 0.000001 0.000000
5133.0 1.000000 1.000000 1.000000 1.000000 0.647036 0.647036 0.312213 0.014661 0.000432 0.000015 0.000001 0.000000
5134.0 1.000000 1.000000 1.000000 1.000000 0.646833 0.646833 0.311907 0.014749 0.000434 0.000015 0.000001 0.000000
5135.0 1.000000 1.000000 1.000000 1.000000 0.646629 0.646629 0.311601 0.014837 0.000436 0.000015 0.000001 0.000000
5136.0 1.000000 1.000000 1.000000 1.000000 0.646426 0.646426 0.311296 0.014927 0.000438 0.000015 0.000001 0.000000
5137.0 1.000000 1.000000 1.000000 1.000000 0.646223 0.646223 0.310990 0.015017 0.000440 0.000015 0.000001 0.000000
5138.0 1.000000 1.000000 1.000000 1.000000 0.646020 0.646020 0.310685 0.015107 0.000442 0.000015 0.000001 0.000000
5139.0 1.000000 1.000000 1.000000 1.000000 0.645817 0.645817 0.310379 0.015198 0.000444 0.000015 0.000001 0.000000
5140.0 1.000000 1.000000 1.000000 1.000000 0.645613 0.645613 0.310074 0.015290 0.000447 0.000015 0.000001 0.000000
5141.0 1.000000 1.000000 1.000000 1.000000 0.645410 0.645410 0.309769 0.015382 0.000449 0.000015 0.000001 0.000000
5142.0 1.000000 1.000000 1.000000 1.000000 0.645206 0.645206 0.309464 0.015475 0.000451 0.000015 0.000001 0.000000
5143.0 1.000000 1.000000 1.000000 1.000000 0.645003 0.645003 0.309159 0.015569 0.000453 0.000015 0.000001 0.000000
5144.0 1.000000 1.000000 1.000000 1.000000 0.644799 0.644799 0.308854 0.015663 0.000455 0.000015 0.000001 0.000000
5145.0 1.000000 1.000000 1.000000 1.000000 0.644596 0.644596 0.308549 0.015758 0.000457 0.000015 0.000001 0.000000
5146.0 1.000000 1.000000 1.000000 1.000000 0.644392 0.644392 0.308244 0.015853 0.000459 0.000015 0.000001 0.000000
5147.0 1.000000 1.000000 1.000000 1.000000 0.644189 0.644189 0.307939 0.015950 0.000462 0.000016 0.000001 0.000000
5148.0 1.000000 1.000000 1.000000 1.000000 0.643985 0.643985 0.307635 0.016046 0.000464 0.000016 0.000001 0.000000
5149.0 1.000000 1.000000 1.000000 1.000000 0.643781 0.643781 0.307331 0.016144 0.000466 0.000016 0.000001 0.000000
5150.0 1.000000 1.000000 1.000000 1.000000 0.643578 0.643578 0.307026 0.016242 0.000468 0.000016 0.000001 0.000000
5151.0 1.000000 1.000000 1.000000 1.000000 0.643374 0.643374 0.306722 0.016341 0.000471 0.000016 0.000001 0.000000
5152.0 1.000000 1.000000 1.000000 1.000000 0.643170 0.643170 0.306418 0.016440 0.000473 0.000016 0.000001 0.000000
5153.0 1.000000 1.000000 1.000000 1.000000 0.642966 0.642966 0.306114 0.016540 0.000475 0.000016 0.000001 0.000000
5154.0 1.000000 1.000000 1.000000 1.000000 0.642762 0.642762 0.305810 0.016641 0.000477 0.000016 0.000001 0.000000
5155.0 1.000000 1.000000 1.000000 1.000000 0.642558 0.642558 0.305506 0.016742 0.000480 0.000016 0.000001 0.000000
5156.0 1.000000 1.000000 1.000000 1.000000 0.642354 0.642354 0.305202 0.016844 0.000482 0.000016 0.000001 0.000000
5157.0 1.000000 1.000000 1.000000 1.000000 0.642150 0.642150 0.304899 0.016947 0.000484 0.000016 0.000001 0.000000
5158.0 1.000000 1.000000 1.000000 1.000000 0.641946 0.641946 0.338113 0.017051 0.000487 0.000016 0.000001 0.000000
5159.0 1.000000 1.000000 1.000000 1.000000 0.641742 0.641742 0.337807 0.017155 0.000489 0.000016 0.000001 0.000000
5160.0 1.000000 1.000000 1.000000 1.000000 0.641538 0.641538 0.337502 0.017260 0.000491 0.000016 0.000001 0.000000
5161.0 1.000000 1.000000 1.000000 1.000000 0.641334 0.641334 0.337197 0.017365 0.000494 0.000016 0.000001 0.000000
5162.0 1.000000 1.000000 1.000000 1.000000 0.641129 0.641129 0.336893 0.017472 0.000496 0.000016 0.000001 0.000000
5163.0 1.000000 1.000000 1.000000 1.000000 0.640925 0.640925 0.336588 0.017579 0.000499 0.000016 0.000001 0.000000
5164.0 1.000000 1.000000 1.000000 1.000000 0.640721 0.640721 0.336283 0.017687 0.000501 0.000017 0.000001 0.000000
5165.0 1.000000 1.000000 1.000000 1.000000 0.640516 0.640516 0.335978 0.017795 0.000503 0.000017 0.000001 0.000000
5166.0 1.000000 1.000000 1.000000 1.000000 0.640312 0.640312 0.335674 0.017904 0.000506 0.000017 0.000001 0.000000
5167.0 1.000000 1.000000 1.000000 1.000000 0.640107 0.640107 0.335369 0.018014 0.000508 0.000017 0.000001 0.000000
5168.0 1.000000 1.000000 1.000000 1.000000 0.639903 0.639903 0.335065 0.018125 0.000511 0.000017 0.000001 0.000000
5169.0 1.000000 1.000000 1.000000 1.000000 0.639698 0.639698 0.334760 0.018237 0.000513 0.000017 0.000001 0.000000
5170.0 1.000000 1.000000 1.000000 1.000000 0.639494 0.639494 0.334456 0.018349 0.000516 0.000017 0.000001 0.000000
5171.0 1.000000 1.000000 1.000000 1.000000 0.639289 0.639289 0.334152 0.018462 0.000518 0.000017 0.000001 0.000000
5172.0 1.000000 1.000000 1.000000 1.000000 0.639084 0.639084 0.333848 0.018576 0.000521 0.000017 0.000001 0.000000
5173.0 1.000000 1.000000 1.000000 1.000000 0.638880 0.638880 0.333544 0.018690 0.000523 0.000017 0.000001 0.000000
5174.0 1.000000 1.000000 1.000000 1.000000 0.638675 0.638675 0.333240 0.018806 0.000526 0.000017 0.000001 0.000000
5175.0 1.000000 1.000000 1.000000 1.000000 0.638470 0.638470 0.332936 0.018922 0.000528 0.000017 0.000001 0.000000
5176.0 1.000000 1.000000 1.000000 1.000000 0.638265 0.638265 0.332632 0.019039 0.000531 0.000017 0.000001 0.000000
5177.0 1.000000 1.000000 1.000000 1.000000 0.638060 0.638060 0.332328 0.019156 0.000534 0.000017 0.000001 0.000000
5178.0 1.000000 1.000000 1.000000 1.000000 0.637855 0.637855 0.332025 0.019275 0.000536 0.000017 0.000001 0.000000
5179.0 1.000000 1.000000 1.000000 1.000000 0.637650 0.637650 0.331721 0.019394 0.000539 0.000017 0.000001 0.000000
5180.0 1.000000 1.000000 1.000000 1.000000 0.637446 0.637446 0.331418 0.019514 0.000541 0.000018 0.000001 0.000000
5181.0 1.000000 1.000000 1.000000 1.000000 0.637240 0.637240 0.331114 0.019635 0.000544 0.000018 0.000001 0.000000
5182.0 1.000000 1.000000 1.000000 1.000000 0.637035 0.637035 0.330811 0.019757 0.000547 0.000018 0.000001 0.000000
5183.0 1.000000 1.000000 1.000000 1.000000 0.636830 0.636830 0.330508 0.019880 0.000549 0.000018 0.000001 0.000000
5184.0 1.000000 1.000000 1.000000 1.000000 0.636625 0.636625 0.330205 0.020003 0.000552 0.000018 0.000001 0.000000
5185.0 1.000000 1.000000 1.000000 1.000000 0.636420 0.636420 0.329902 0.020128 0.000555 0.000018 0.000001 0.000000
5186.0 1.000000 1.000000 1.000000 1.000000 0.636215 0.636215 0.329599 0.020253 0.000558 0.000018 0.000001 0.000000
5187.0 1.000000 1.000000 1.000000 1.000000 0.636009 0.636009 0.329296 0.020379 0.000560 0.000018 0.000001 0.000000
5188.0 1.000000 1.000000 1.000000 1.000000 0.635804 0.635804 0.328993 0.020506 0.000563 0.000018 0.000001 0.000000
5189.0 1.000000 1.000000 1.000000 1.000000 0.635599 0.635599 0.328690 0.020634 0.000566 0.000018 0.000001 0.000000
5190.0 1.000000 1.000000 1.000000 1.000000 0.635393 0.635393 0.328388 0.020762 0.000569 0.000018 0.000001 0.000000
5191.0 1.000000 1.000000 1.000000 1.000000 0.635188 0.635188 0.328085 0.020892 0.000572 0.000018 0.000001 0.000000
5192.0 1.000000 1.000000 1.000000 1.000000 0.634982 0.634982 0.327783 0.021022 0.000574 0.000018 0.000001 0.000000
5193.0 1.000000 1.000000 1.000000 1.000000 0.634777 0.634777 0.327480 0.021154 0.000577 0.000018 0.000001 0.000000
5194.0 1.000000 1.000000 1.000000 1.000000 0.634571 0.634571 0.327178 0.021286 0.000580 0.000018 0.000001 0.000000
5195.0 1.000000 1.000000 1.000000 1.000000 0.634366 0.634366 0.326876 0.021419 0.000583 0.000019 0.000001 0.000000
5196.0 1.000000 1.000000 1.000000 1.000000 0.634160 0.634160 0.326573 0.021553 0.000586 0.000019 0.000001 0.000000
5197.0 1.000000 1.000000 1.000000 1.000000 0.633954 0.633954 0.326271 0.021688 0.000589 0.000019 0.000001 0.000000
5198.0 1.000000 1.000000 1.000000 1.000000 0.633748 0.633748 0.325969 0.021824 0.000592 0.000019 0.000001 0.000000
5199.0 1.000000 1.000000 1.000000 1.000000 0.633543 0.633543 0.325668 0.021961 0.000595 0.000019 0.000001 0.000000
5200.0 1.000000 1.000000 1.000000 1.000000 0.633337 0.633337 0.325366 0.022099 0.000598 0.000019 0.000001 0.000000
5201.0 1.000000 1.000000 1.000000 1.000000 0.633131 0.633131 0.325064 0.022238 0.000601 0.000019 0.000001 0.000000
5202.0 1.000000 1.000000 1.000000 1.000000 0.632925 0.632925 0.324762 0.022378 0.000604 0.000019 0.000001 0.000000
5203.0 1.000000 1.000000 1.000000 1.000000 0.632719 0.632719 0.324461 0.022518 0.000607 0.000019 0.000001 0.000000
5204.0 1.000000 1.000000 1.000000 1.000000 0.632513 0.632513 0.324159 0.022660 0.000610 0.000019 0.000001 0.000000
5205.0 1.000000 1.000000 1.000000 1.000000 0.632307 0.632307 0.323858 0.022803 0.000613 0.000019 0.000001 0.000000
5206.0 1.000000 1.000000 1.000000 1.000000 0.632101 0.632101 0.323557 0.022946 0.000616 0.000019 0.000001 0.000000
5207.0 1.000000 1.000000 1.000000 1.000000 0.631895 0.631895 0.323255 0.023091 0.000619 0.000019 0.000001 0.000000
5208.0 1.000000 1.000000 1.000000 1.000000 0.631689 0.631689 0.322954 0.023236 0.000622 0.000019 0.000001 0.000000
5209.0 1.000000 1.000000 1.000000 1.000000 0.631483 0.631483 0.322653 0.023383 0.000625 0.000020 0.000001 0.000000
5210.0 1.000000 1.000000 1.000000 1.000000 0.631277 0.631277 0.322352 0.023531 0.000628 0.000020 0.000001 0.000000
5211.0 1.000000 1.000000 1.000000 1.000000 0.631070 0.631070 0.322052 0.023680 0.000631 0.000020 0.000001 0.000000
5212.0 1.000000 1.000000 1.000000 1.000000 0.630864 0.630864 0.321751 0.023829 0.000634 0.000020 0.000001 0.000000
5213.0 1.000000 1.000000 1.000000 1.000000 0.630658 0.630658 0.321450 0.023980 0.000638 0.000020 0.000001 0.000000
5214.0 1.000000 1.000000 1.000000 1.000000 0.630451 0.630451 0.321149 0.024132 0.000641 0.000020 0.000001 0.000000
5215.0 1.000000 1.000000 1.000000 1.000000 0.630245 0.630245 0.320849 0.024285 0.000644 0.000020 0.000001 0.000000
5216.0 1.000000 1.000000 1.000000 1.000000 0.630038 0.630038 0.320549 0.024439 0.000647 0.000020 0.000001 0.000000
5217.0 1.000000 1.000000 1.000000 1.000000 0.629832 0.629832 0.320248 0.024594 0.000651 0.000020 0.000001 0.000000
5218.0 1.000000 1.000000 1.000000 1.000000 0.629625 0.629625 0.319948 0.024750 0.000654 0.000020 0.000001 0.000000
5219.0 1.000000 1.000000 1.000000 1.000000 0.629419 0.629419 0.319648 0.024908 0.000657 0.000020 0.000001 0.000000
5220.0 1.000000 1.000000 1.000000 1.000000 0.629212 0.629212 0.319348 0.025066 0.000660 0.000020 0.000001 0.000000
5221.0 1.000000 1.000000 1.000000 1.000000 0.629006 0.629006 0.319048 0.025225 0.000664 0.000020 0.000001 0.000000
5222.0 1.000000 1.000000 1.000000 1.000000 0.628799 0.628799 0.318748 0.025386 0.000667 0.000021 0.000001 0.000000
5223.0 1.000000 1.000000 1.000000 1.000000 0.628592 0.628592 0.318448 0.025548 0.000670 0.000021 0.000001 0.000000
5224.0 1.000000 1.000000 1.000000 1.000000 0.628385 0.628385 0.369834 0.025710 0.000674 0.000021 0.000001 0.000000
5225.0 1.000000 1.000000 1.000000 1.000000 0.628179 0.628179 0.369538 0.025874 0.000677 0.000021 0.000001 0.000000
5226.0 1.000000 1.000000 1.000000 1.000000 0.627972 0.627972 0.369241 0.026039 0.000681 0.000021 0.000001 0.000000
5227.0 1.000000 1.000000 1.000000 1.000000 0.627765 0.627765 0.368944 0.026206 0.000684 0.000021 0.000001 0.000000
5228.0 1.000000 1.000000 1.000000 1.000000 0.627558 0.627558 0.368647 0.026373 0.000688 0.000021 0.000001 0.000000
5229.0 1.000000 1.000000 1.000000 1.000000 0.627351 0.627351 0.368351 0.026542 0.000691 0.000021 0.000001 0.000000
5230.0 1.000000 1.000000 1.000000 1.000000 0.627144 0.627144 0.368054 0.026712 0.000695 0.000021 0.000001 0.000000
5231.0 1.000000 1.000000 1.000000 1.000000 0.626937 0.626937 0.367758 0.026883 0.000698 0.000021 0.000001 0.000000
5232.0 1.000000 1.000000 1.000000 1.000000 0.626730 0.626730 0.367461 0.027055 0.000702 0.000021 0.000001 0.000000
5233.0 1.000000 1.000000 1.000000 1.000000 0.626523 0.626523 0.367165 0.027228 0.000705 0.000021 0.000001 0.000000
5234.0 1.000000 1.000000 1.000000 1.000000 0.626316 0.626316 0.366869 0.027403 0.000709 0.000022 0.000001 0.000000
5235.0 1.000000 1.000000 1.000000 1.000000 0.626109 0.626109 0.366572 0.027579 0.000713 0.000022 0.000001 0.000000
5236.0 1.000000 1.000000 1.000000 1.000000 0.625901 0.625901 0.366276 0.027756 0.000716 0.000022 0.000001 0.000000
5237.0 1.000000 1.000000 1.000000 1.000000 0.625694 0.625694 0.365980 0.027934 0.000720 0.000022 0.000001 0.000000
5238.0 1.000000 1.000000 1.000000 1.000000 0.625487 0.625487 0.365684 0.028114 0.000724 0.000022 0.000001 0.000000
5239.0 1.000000 1.000000 1.000000 1.000000 0.625279 0.625279 0.365388 0.028295 0.000727 0.000022 0.000001 0.000000
5240.0 1.000000 1.000000 1.000000 1.000000 0.625072 0.625072 0.365092 0.028477 0.000731 0.000022 0.000001 0.000000
5241.0 1.000000 1.000000 1.000000 1.000000 0.624865 0.624865 0.364796 0.028660 0.000735 0.000022 0.000001 0.000000
5242.0 1.000000 1.000000 1.000000 1.000000 0.624657 0.624657 0.364500 0.028845 0.000739 0.000022 0.000001 0.000000
5243.0 1.000000 1.000000 1.000000 1.000000 0.624450 0.624450 0.364204 0.029031 0.000742 0.000022 0.000001 0.000000
5244.0 1.000000 1.000000 1.000000 1.000000 0.624242 0.624242 0.363908 0.029218 0.000746 0.000022 0.000001 0.000000
5245.0 1.000000 1.000000 1.000000 1.000000 0.624035 0.624035 0.363613 0.029407 0.000750 0.000022 0.000001 0.000000
5246.0 1.000000 1.000000 1.000000 1.000000 0.623827 0.623827 0.363317 0.029597 0.000754 0.000023 0.000001 0.000000
5247.0 1.000000 1.000000 1.000000 1.000000 0.623619 0.623619 0.363021 0.029789 0.000758 0.000023 0.000001 0.000000
5248.0 1.000000 1.000000 1.000000 1.000000 0.623412 0.623412 0.362726 0.029981 0.000762 0.000023 0.000001 0.000000
5249.0 1.000000 1.000000 1.000000 1.000000 0.623204 0.623204 0.362430 0.030175 0.000766 0.000023 0.000001 0.000000
5250.0 1.000000 1.000000 1.000000 1.000000 0.622996 0.622996 0.362135 0.030371 0.000769 0.000023 0.000001 0.000000
5251.0 1.000000 1.000000 1.000000 1.000000 0.622788 0.622788 0.361840 0.030568 0.000773 0.000023 0.000001 0.000000
5252.0 1.000000 1.000000 1.000000 1.000000 0.622581 0.622581 0.361544 0.030766 0.000777 0.000023 0.000001 0.000000
5253.0 1.000000 1.000000 1.000000 1.000000 0.622373 0.622373 0.361249 0.030966 0.000781 0.000023 0.000001 0.000000
5254.0 1.000000 1.000000 1.000000 1.000000 0.622165 0.622165 0.360954 0.031167 0.000786 0.000023 0.000001 0.000000
5255.0 1.000000 1.000000 1.000000 1.000000 0.621957 0.621957 0.360659 0.031369 0.000790 0.000023 0.000001 0.000000
5256.0 1.000000 1.000000 1.000000 1.000000 0.621749 0.621749 0.360364 0.031574 0.000794 0.000023 0.000001 0.000000
5257.0 1.000000 1.000000 1.000000 1.000000 0.621541 0.621541 0.360069 0.031779 0.000798 0.000024 0.000001 0.000000
5258.0 1.000000 1.000000 1.000000 1.000000 0.621333 0.621333 0.359774 0.031986 0.000802 0.000024 0.000001 0.000000
5259.0 1.000000 1.000000 1.000000 1.000000 0.621125 0.621125 0.359479 0.032194 0.000806 0.000024 0.000001 0.000000
5260.0 1.000000 1.000000 1.000000 1.000000 0.620917 0.620917 0.359184 0.032404 0.000810 0.000024 0.000001 0.000000
5261.0 1.000000 1.000000 1.000000 1.000000 0.620709 0.620709 0.358889 0.032615 0.000814 0.000024 0.000001 0.000000
5262.0 1.000000 1.000000 1.000000 1.000000 0.620500 0.620500 0.358594 0.032828 0.000819 0.000024 0.000001 0.000000
5263.0 1.000000 1.000000 1.000000 1.000000 0.620292 0.620292 0.358300 0.033043 0.000823 0.000024 0.000001 0.000000
5264.0 1.000000 1.000000 1.000000 1.000000 0.620084 0.620084 0.358005 0.033259 0.000827 0.000024 0.000001 0.000000
5265.0 1.000000 1.000000 1.000000 1.000000 0.619875 0.619875 0.357710 0.033476 0.000832 0.000024 0.000001 0.000000
5266.0 1.000000 1.000000 1.000000 1.000000 0.619667 0.619667 0.357416 0.033695 0.000836 0.000024 0.000001 0.000000
5267.0 1.000000 1.000000 1.000000 1.000000 0.619459 0.619459 0.357121 0.033916 0.000840 0.000025 0.000001 0.000000
5268.0 1.000000 1.000000 1.000000 1.000000 0.619250 0.619250 0.356827 0.034138 0.000845 0.000025 0.000001 0.000000
5269.0 1.000000 1.000000 1.000000 1.000000 0.619042 0.619042 0.356533 0.034362 0.000849 0.000025 0.000001 0.000000
5270.0 1.000000 1.000000 1.000000 1.000000 0.618833 0.618833 0.356238 0.034587 0.000854 0.000025 0.000001 0.000000
5271.0 1.000000 1.000000 1.000000 1.000000 0.618625 0.618625 0.355944 0.034814 0.000858 0.000025 0.000001 0.000000
5272.0 1.000000 1.000000 1.000000 1.000000 0.618416 0.618416 0.355650 0.035043 0.000863 0.000025 0.000001 0.000000
5273.0 1.000000 1.000000 1.000000 1.000000 0.618208 0.618208 0.355356 0.035273 0.000867 0.000025 0.000001 0.000000
5274.0 1.000000 1.000000 1.000000 1.000000 0.617999 0.617999 0.355062 0.035505 0.000872 0.000025 0.000001 0.000000
5275.0 1.000000 1.000000 1.000000 1.000000 0.617790 0.617790 0.354768 0.035739 0.000876 0.000025 0.000001 0.000000
5276.0 1.000000 1.000000 1.000000 1.000000 0.617582 0.617582 0.354474 0.035974 0.000881 0.000025 0.000001 0.000000
5277.0 1.000000 1.000000 1.000000 1.000000 0.617373 0.617373 0.354180 0.036211 0.000885 0.000026 0.000001 0.000000
5278.0 1.000000 1.000000 1.000000 1.000000 0.617164 0.617164 0.353886 0.036450 0.000890 0.000026 0.000001 0.000000
5279.0 1.000000 1.000000 1.000000 1.000000 0.616955 0.616955 0.353593 0.036690 0.000895 0.000026 0.000001 0.000000
5280.0 1.000000 1.000000 1.000000 1.000000 0.616746 0.616746 0.353299 0.036932 0.000900 0.000026 0.000001 0.000000
5281.0 1.000000 1.000000 1.000000 1.000000 0.616538 0.616538 0.353005 0.037176 0.000904 0.000026 0.000001 0.000000
5282.0 1.000000 1.000000 1.000000 1.000000 0.616329 0.616329 0.352712 0.037422 0.000909 0.000026 0.000001 0.000000
5283.0 1.000000 1.000000 1.000000 1.000000 0.616120 0.616120 0.352418 0.037670 0.000914 0.000026 0.000001 0.000000
5284.0 1.000000 1.000000 1.000000 1.000000 0.615911 0.615911 0.352125 0.037919 0.000919 0.000026 0.000001 0.000000
5285.0 1.000000 1.000000 1.000000 1.000000 0.615702 0.615702 0.351832 0.038170 0.000924 0.000026 0.000001 0.000000
5286.0 1.000000 1.000000 1.000000 1.000000 0.615493 0.615493 0.351538 0.038423 0.000928 0.000026 0.000001 0.000000
5287.0 1.000000 1.000000 1.000000 1.000000 0.615283 0.615283 0.351245 0.038677 0.000933 0.000027 0.000001 0.000000
5288.0 1.000000 1.000000 1.000000 1.000000 0.615074 0.615074 0.350952 0.038934 0.000938 0.000027 0.000001 0.000000
5289.0 1.000000 1.000000 1.000000 1.000000 0.614865 0.614865 0.350659 0.039193 0.000943 0.000027 0.000001 0.000000
5290.0 1.000000 1.000000 1.000000 1.000000 0.614656 0.614656 0.350366 0.039453 0.000948 0.000027 0.000001 0.000000
5291.0 1.000000 1.000000 1.000000 1.000000 0.614447 0.614447 0.350073 0.039715 0.000953 0.000027 0.000001 0.000000
5292.0 1.000000 1.000000 1.000000 1.000000 0.614237 0.614237 0.349780 0.039979 0.000958 0.000027 0.000001 0.000000
5293.0 1.000000 1.000000 1.000000 1.000000 0.614028 0.614028 0.349487 0.040245 0.000963 0.000027 0.000001 0.000000
5294.0 1.000000 1.000000 1.000000 1.000000 0.613819 0.613819 0.349194 0.040513 0.000969 0.000027 0.000001 0.000000
5295.0 1.000000 1.000000 1.000000 1.000000 0.613609 0.613609 0.348902 0.040783 0.000974 0.000027 0.000001 0.000000
